index,Job Title,job_title_sim,Company Name,Location City,Location State,Size,Type of ownership,Industry,Sector,Lower Salary,Upper Salary,Avg Salary(K),Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,Salary Estimate,Rating
525,Sr. Data Engineer,Data Engineer,Moser Consulting,Indianapolis, IN,51 - 200,Company - Private,Consulting,Business Services,87,158,122.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,$87K-$158K (Glassdoor est.),4.5
526,Clinical Data Analyst,Data Analyst,Greenway Health,Tampa, FL,1001 - 5000,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,27,48,37.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$27K-$48K (Glassdoor est.),3
527,Business Data Analyst,Data Analyst,Fareportal,New York, NY,1001 - 5000,Company - Private,Travel Agencies,Travel & Tourism,36,71,53.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,$36K-$71K (Glassdoor est.),3.8
528,Senior Insurance Data Scientist,Data Scientist,TransUnion,Chicago, IL,5001 - 10000,Company - Public,Financial Analytics & Research,Finance,107,173,140,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,$107K-$173K (Glassdoor est.),3.9
529,Senior Data Science Systems Engineer,Data Scientist,MITRE,Hampton, VA,5001 - 10000,Nonprofit Organization,Federal Agencies,Government,56,99,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$56K-$99K (Glassdoor est.),3.2
530,ENVIRONMENTAL ENGINEER/SCIENTIST,Other Scientist,Mcphail Associates,Cambridge, MA,1 - 50,Company - Private,Construction,"Construction, Repair & Maintenance",52,58,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Employer Provided Salary:$25-$28 Per Hour,3.3
531,Senior Scientist - Regulatory Submissions,Other Scientist,Reynolds American,Winston-Salem, NC,5001 - 10000,Company - Private,Consumer Products Manufacturing,Manufacturing,80,155,117.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$80K-$155K (Glassdoor est.),3.1
532,Scientist - Biomarker and Flow Cytometry,Other Scientist,Crown Bioscience,San Diego, CA,501 - 1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,43,98,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$43K-$98K (Glassdoor est.),2.4
533,"Associate Scientist, LC/MS Biologics",Other Scientist,Q2 Solutions,Ithaca, NY,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,44,96,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$44K-$96K (Glassdoor est.),2.9
534,Revenue Analytics Manager,Data Scientist Project Manager,HOVER,San Francisco, CA,51 - 200,Company - Private,Computer Hardware & Software,Information Technology,45,78,61.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$45K-$78K (Glassdoor est.),4.8
535,Sr. Scientist Method Development,Other Scientist,Q2 Solutions,Marietta, GA,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50,110,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$50K-$110K (Glassdoor est.),2.9
536,Data Scientist,Data Scientist,Oversight Systems,Atlanta, GA,51 - 200,Company - Private,Computer Hardware & Software,Information Technology,60,99,79.5,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,$60K-$99K (Glassdoor est.),4.7
537,Data Scientist - Sales,Data Scientist,Confluent,Mountain View, CA,501 - 1000,Company - Private,Computer Hardware & Software,Information Technology,130,206,168,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$130K-$206K (Glassdoor est.),4.7
538,IT - Data Engineer II,Data Engineer,Arbella Insurance,Quincy, MA,1001 - 5000,Company - Private,Insurance Carriers,Insurance,61,119,90,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$61K-$119K (Glassdoor est.),3.4
539,Senior Data Analyst,Data Analyst,Life360,San Francisco, CA,51 - 200,Company - Public,Computer Hardware & Software,Information Technology,99,178,138.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,$99K-$178K (Glassdoor est.),3.9
540,"Principal, Data Science - Advanced Analytics",Data Scientist,IQVIA,Plymouth Meeting, PA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,86,137,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$86K-$137K (Glassdoor est.),3.6
541,Data Science Project Manager,Data Scientist,MassMutual,Boston, MA,5001 - 10000,Company - Private,Insurance Carriers,Insurance,37,100,68.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$37K-$100K (Glassdoor est.),3.6
542,"Sr Scientist, Immuno-Oncology - Oncology",Other Scientist,GSK,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,58,111,84.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$58K-$111K (Glassdoor est.),3.9
543,Senior Data Engineer,Data Engineer,Eventbrite,Nashville, TN,1001 - 5000,Company - Public,Internet,Information Technology,72,133,102.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,$72K-$133K (Glassdoor est.),4.4
544,"Project Scientist - Auton Lab, Robotics Institute",Other Scientist,Software Engineering Institute,Pittsburgh, PA,501 - 1000,College / University,Colleges & Universities,Education,56,91,73.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$56K-$91K (Glassdoor est.),2.6
545,Research Scientist – Security and Privacy,Other Scientist,Riverside Research Institute,Beavercreek, OH,501 - 1000,Nonprofit Organization,Federal Agencies,Government,61,126,93.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$61K-$126K (Glassdoor est.),3.6
546,Data Science Manager,Data Scientist,Numeric LLC,Allentown, PA,1 - 50,Company - Private,Staffing & Outsourcing,Business Services,95,160,127.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$95K-$160K (Glassdoor est.),3.2
547,Data Analyst 2 (Missionary Department),Data Analyst,The Church of Jesus Christ of Latter-day Saints,Salt Lake City, UT,10000+,Nonprofit Organization,Religious Organizations,Non-Profit,53,91,72,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,$53K-$91K (Glassdoor est.),4.2
548,Supply Chain Data Analyst,Data Analyst,Icon Health and Fitness,Logan, UT,1001 - 5000,Company - Private,Consumer Products Manufacturing,Manufacturing,33,61,47,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$33K-$61K (Glassdoor est.),3.1
549,Data Engineer - ETL,Data Engineer,Shipt,Birmingham, AL,501 - 1000,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,44,86,65,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$44K-$86K (Glassdoor est.),3.8
550,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,Data Analyst,Associated Banc-Corp,Green Bay, WI,1001 - 5000,Company - Public,Banks & Credit Unions,Finance,43,77,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,$43K-$77K (Glassdoor est.),3.8
551,"Senior Manager, Epidemiologic Data Scientist",Data Scientist,Pfizer,New York, NY,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,125,210,167.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,$125K-$210K (Glassdoor est.),4
552,"Marketing Data Analyst, May 2020 Undergrad",Data Analyst,Fareportal,New York, NY,1001 - 5000,Company - Private,Travel Agencies,Travel & Tourism,44,86,65,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,$44K-$86K (Glassdoor est.),3.8
553,Senior Data Analyst,Data Analyst,Novetta,Herndon, VA,501 - 1000,Company - Private,Enterprise Software & Network Solutions,Information Technology,69,119,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$69K-$119K (Glassdoor est.),4
554,Senior Data Analyst,Data Analyst,Moda Operandi,New York, NY,201 - 500,Company - Private,"Department, Clothing, & Shoe Stores",Retail,65,110,87.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,$65K-$110K (Glassdoor est.),1.9
555,Senior Data Engineer,Data Engineer,Novetta,Reston, VA,501 - 1000,Company - Private,Enterprise Software & Network Solutions,Information Technology,67,127,97,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,$67K-$127K (Glassdoor est.),4
556,Senior Data Engineer,Data Engineer,Genesys,Durham, NC,5001 - 10000,Company - Private,Computer Hardware & Software,Information Technology,78,147,112.5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,$78K-$147K (Glassdoor est.),4.3
557,Data Modeler (Analytical Systems),Data Modeler,MassMutual,Boston, MA,5001 - 10000,Company - Private,Insurance Carriers,Insurance,66,117,91.5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,$66K-$117K (Glassdoor est.),3.6
558,Data Modeler - Data Solutions Engineer,Data Modeler,Liberty Mutual Insurance,Indianapolis, IN,10000+,Company - Private,Insurance Carriers,Insurance,37,66,51.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,$37K-$66K (Glassdoor est.),3.3
559,Data Scientist in Translational Medicine,Data Scientist,Novartis,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,86,143,114.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$86K-$143K (Glassdoor est.),3.8
560,Data Scientist,Data Scientist,USEReady,New York, NY,201 - 500,Company - Private,Consulting,Business Services,84,146,115,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,$84K-$146K (Glassdoor est.),4.3
561,Product Manager/Data Evangelist,Data Scientist Project Manager,Numeric LLC,Phila, PA,1 - 50,Company - Private,Staffing & Outsourcing,Business Services,50,98,74,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,$50K-$98K (Glassdoor est.),3.2
562,Associate Environmental Scientist - Wildlife Biologist,Other Scientist,QK,Clovis, CA,51 - 200,Company - Private,Architectural & Engineering Services,Business Services,38,64,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$38K-$64K (Glassdoor est.),4.7
563,Sr Data Engineer (Sr BI Developer),Data Engineer,Tivity Health,Chandler, AZ,501 - 1000,Company - Public,Health Care Services & Hospitals,Health Care,90,110,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,$90K-$110K(Employer est.),3.4
564,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",Data Scientist,Novartis,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,92,150,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$92K-$150K (Glassdoor est.),3.8
565,Senior Data Analyst/Scientist,Data Analyst,Demandbase,San Francisco, CA,201 - 500,Company - Private,Computer Hardware & Software,Information Technology,90,153,121.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,$90K-$153K (Glassdoor est.),4.5
566,"Associate, Data Science, Internal Audit",Data Scientist,Santander,Boston, MA,10000+,Company - Private,Banks & Credit Unions,Finance,43,82,62.5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,$43K-$82K (Glassdoor est.),3.1
567,Senior LiDAR Data Scientist,Data Scientist,Luminar Technologies,Orlando, FL,201 - 500,Company - Private,Computer Hardware & Software,Information Technology,93,151,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$93K-$151K (Glassdoor est.),3.9
568,Data Engineer,Data Engineer,BRMi,Chantilly, VA,51 - 200,Company - Private,IT Services,Information Technology,61,109,85,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,$61K-$109K (Glassdoor est.),4.4
569,Data Engineer,Data Engineer,IntraEdge,Scottsdale, AZ,501 - 1000,Company - Private,IT Services,Information Technology,42,79,60.5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,$42K-$79K (Glassdoor est.),3.4
570,Lead Data Scientist,Data Scientist,Zest AI,Burbank, CA,51 - 200,Company - Private,Financial Analytics & Research,Finance,139,221,180,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$139K-$221K (Glassdoor est.),3.9
571,Big Data Engineer,Data Engineer,Peraton,Chantilly, VA,1001 - 5000,Company - Private,Aerospace & Defense,Aerospace & Defense,84,153,118.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,$84K-$153K (Glassdoor est.),3.3
572,Salesforce Analytics Consultant,Data Analyst,Emtec Inc.,Chicago, IL,501 - 1000,Company - Private,Enterprise Software & Network Solutions,Information Technology,52,81,66.5,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,$52K-$81K (Glassdoor est.),3.9
573,Managing Data Scientist/ML Engineer,Data Scientist,PA Consulting,Boston, MA,1001 - 5000,Company - Private,Consulting,Business Services,81,134,107.5,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,$81K-$134K (Glassdoor est.),3.4
574,Senior Data Engineer,Data Engineer,Praetorian,Austin, TX,51 - 200,Company - Private,Security Services,Business Services,97,180,138.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,$97K-$180K (Glassdoor est.),4.7
575,Staff Scientist- Upstream PD,Other Scientist,Advanced BioScience Laboratories,Rockville, MD,201 - 500,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,49,113,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$49K-$113K (Glassdoor est.),2.7
576,Data Engineering Analyst,Data Engineer,COUNTRY Financial,Bloomington, IL,1001 - 5000,Company - Private,Insurance Carriers,Insurance,44,73,58.5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$44K-$73K (Glassdoor est.),3.8
577,Sr. Data Engineer,Data Engineer,Echo Global Logistics,Chicago, IL,1001 - 5000,Company - Public,Transportation Management,Transportation & Logistics,75,140,107.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$75K-$140K (Glassdoor est.),3.4
578,"Scientist, Pharmacometrics",Other Scientist,Agios Pharmaceuticals,Cambridge, MA,501 - 1000,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,84,157,120.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,$84K-$157K (Glassdoor est.),3.8
579,Manager of Data Science,Data Scientist,Tapjoy,San Francisco, CA,201 - 500,Company - Private,Internet,Information Technology,40,87,63.5,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,$40K-$87K (Glassdoor est.),3.9
580,Scientist Manufacturing Pharma - Kentucky BioProcessing,Other Scientist,Reynolds American,Owensboro, KY,5001 - 10000,Company - Private,Consumer Products Manufacturing,Manufacturing,68,139,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$68K-$139K (Glassdoor est.),3.1
581,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,Data Scientist,Mentor Graphics,Fremont, CA,5001 - 10000,Company - Public,Computer Hardware & Software,Information Technology,72,142,107,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,$72K-$142K (Glassdoor est.),4.1
582,Data Engineer,Data Engineer,Maxar Technologies,Springfield, VA,5001 - 10000,Company - Public,Aerospace & Defense,Aerospace & Defense,74,137,105.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,$74K-$137K (Glassdoor est.),3.7
583,Data Engineer,Data Engineer,ICW Group,San Diego, CA,501 - 1000,Company - Private,Insurance Carriers,Insurance,57,109,83,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,$57K-$109K (Glassdoor est.),2.8
584,Lead Big Data Engineer,Data Engineer,Glassdoor,San Francisco, CA,1001 - 5000,Company - Private,Internet,Information Technology,121,203,162,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,$121K-$203K (Glassdoor est.),4
585,Product Engineer – Spatial Data Science and Statistical Analysis,Data Scientist,Esri,Redlands, CA,1001 - 5000,Company - Private,Computer Hardware & Software,Information Technology,52,85,68.5,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,$52K-$85K (Glassdoor est.),3.5
586,Sr Software Engineer (Data Scientist),Data Scientist,Assurant,Westlake, OH,10000+,Company - Public,Insurance Carriers,Insurance,81,140,110.5,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,$81K-$140K (Glassdoor est.),3.4
587,Sr. Data Engineer (ETL Developer),Data Engineer,F&G,Des Moines, IA,201 - 500,Subsidiary or Business Segment,Insurance Carriers,Insurance,83,148,115.5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$83K-$148K (Glassdoor est.),3.7
588,Associate Research Scientist I (Protein Expression and Production),Other Scientist,Exelixis,Alameda, CA,501 - 1000,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,59,116,87.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$59K-$116K (Glassdoor est.),3
589,Senior Data Scientist Artificial Intelligence,Data Scientist,PNNL,Richland, WA,1001 - 5000,Government,Energy,"Oil, Gas, Energy & Utilities",60,101,80.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,$60K-$101K (Glassdoor est.),3.8
590,Analytics - Business Assurance Data Analyst,Data Analyst,GreatAmerica Financial Services,Cedar Rapids, IA,501 - 1000,Company - Private,Lending,Finance,31,55,43,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$31K-$55K (Glassdoor est.),4.6
591,"Associate Director/Director, Safety Scientist",Director,Acceleron Pharma,Cambridge, MA,201 - 500,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,102,178,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$102K-$178K (Glassdoor est.),4.4
592,"Director, Precision Medicine Clinical Biomarker Scientist",Director,Pfizer,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,136,208,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$136K-$208K (Glassdoor est.),4
593,Data Analyst Senior,Data Analyst,AmeriHealth Caritas,Philadelphia, PA,5001 - 10000,Company - Private,Insurance Carriers,Insurance,48,85,66.5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,$48K-$85K (Glassdoor est.),3
594,Senior Formulations Scientist II,Other Scientist,Exelixis,Alameda, CA,501 - 1000,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,71,129,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$71K-$129K (Glassdoor est.),3
595,Lead Data Engineer (Python),Data Engineer,Strategic Employment Partners,San Francisco, CA,51 - 200,Company - Private,Staffing & Outsourcing,Business Services,66,123,94.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$66K-$123K (Glassdoor est.),4.7
596,Data Science Manager,Data Scientist,Grand Rounds,San Francisco, CA,501 - 1000,Company - Private,Health Care Services & Hospitals,Health Care,171,272,221.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$171K-$272K (Glassdoor est.),4.2
597,Senior Data Scientist 4 Artificial Intelligence,Data Scientist,PNNL,Seattle, WA,1001 - 5000,Government,Energy,"Oil, Gas, Energy & Utilities",92,146,119,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,$92K-$146K (Glassdoor est.),3.8
598,Data Engineer,Data Engineer,SPINS LLC,Chicago, IL,201 - 500,Company - Private,Consulting,Business Services,65,126,95.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$65K-$126K (Glassdoor est.),3.5
599,"Director II, Data Science - GRS Predictive Analytics",Data Scientist,Liberty Mutual Insurance,Chicago, IL,10000+,Company - Private,Insurance Carriers,Insurance,150,239,194.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,$150K-$239K (Glassdoor est.),3.3
600,Medical Lab Scientist - MLT,Other Scientist,Catholic Health Initiatives,Omaha, NE,10000+,Nonprofit Organization,Health Care Services & Hospitals,Health Care,43,60,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$21-$29 Per Hour(Glassdoor est.),3.2
601,"Senior Operations Data Analyst, Call Center Operations",Data Analyst,FLEETCOR,Nashville, TN,5001 - 10000,Company - Public,Financial Transaction Processing,Finance,20,35,27.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,$10-$17 Per Hour(Glassdoor est.),2.7
602,Senior Quantitative Analyst,Data Analyst,DTCC,Jersey City, NJ,1001 - 5000,Company - Private,Brokerage Services,Finance,118,228,173,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$118K-$228K (Glassdoor est.),3.3
603,Geospatial Software Developer and Data Scientist,Data Scientist,Applied Research Laboratories,Austin, TX,501 - 1000,College / University,Colleges & Universities,Education,82,129,105.5,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,$82K-$129K(Employer est.),3.7
604,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,Other Scientist,Southwest Research Institute,San Antonio, TX,1001 - 5000,Nonprofit Organization,Research & Development,Business Services,52,91,71.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$52K-$91K (Glassdoor est.),3.9
605,Senior Scientist - Toxicologist - Product Integrity (Stewardship),Other Scientist,Reynolds American,Winston-Salem, NC,5001 - 10000,Company - Private,Consumer Products Manufacturing,Manufacturing,47,101,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$47K-$101K (Glassdoor est.),3.1
606,Systems Engineer II - Data Analyst,Data Analyst,Raytheon,Huntsville, AL,10000+,Company - Public,Aerospace & Defense,Aerospace & Defense,49,76,62.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$49K-$76K (Glassdoor est.),3.7
607,Senior Research Analytical Scientist-Non-Targeted Analysis,Other Scientist,RTI International,Durham, NC,1001 - 5000,Nonprofit Organization,Research & Development,Business Services,43,88,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$43K-$88K (Glassdoor est.),4.3
608,Data Scientist,Data Scientist,DICK'S Sporting Goods - Corporate,Coraopolis, PA,10000+,Company - Public,Sporting Goods Stores,Retail,61,109,85,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,$61K-$109K (Glassdoor est.),3.8
609,Principal Data Scientist,Data Scientist,AstraZeneca,Gaithersburg, MD,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,113,182,147.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$113K-$182K (Glassdoor est.),3.9
610,Director Data Science,Data Scientist,TRANZACT,Fort Lee, NJ,1001 - 5000,Company - Private,Advertising & Marketing,Business Services,124,199,161.5,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,$124K-$199K (Glassdoor est.),3.6
611,Data Engineer,Data Engineer,Carilion Clinic,Roanoke, VA,10000+,Nonprofit Organization,Health Care Services & Hospitals,Health Care,58,104,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$58K-$104K (Glassdoor est.),3.7
612,Sr Data Analyst - IT,Data Analyst,United BioSource,Blue Bell, PA,1001 - 5000,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,52,93,72.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$52K-$93K (Glassdoor est.),2.1
613,Senior Data Engineer,Data Engineer,Figure Eight,San Francisco, CA,51 - 200,Company - Public,Computer Hardware & Software,Information Technology,97,181,139,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,$97K-$181K (Glassdoor est.),3.9
614,Senior Data Engineer,Data Engineer,Tapjoy,San Francisco, CA,201 - 500,Company - Private,Internet,Information Technology,100,173,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$100K-$173K (Glassdoor est.),3.9
615,Sr. Data Analyst,Data Analyst,DoubleVerify,New York, NY,201 - 500,Company - Private,Internet,Information Technology,58,108,83,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$58K-$108K (Glassdoor est.),3.2
616,Research Scientist or Senior Research Scientist - Computer Vision,Other Scientist,Mitsubishi Electric Research Labs,Cambridge, MA,51 - 200,Subsidiary or Business Segment,Research & Development,Business Services,81,161,121,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,$81K-$161K (Glassdoor est.),4.6
617,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,Data Scientist,Fareportal,New York, NY,1001 - 5000,Company - Private,Travel Agencies,Travel & Tourism,53,96,74.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$53K-$96K (Glassdoor est.),3.8
618,Data Analyst Chemist - Quality System Contractor,Data Analyst,Rodan and Fields LLC,San Francisco, CA,501 - 1000,Company - Private,Beauty & Personal Accessories Stores,Retail,61,110,85.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$61K-$110K (Glassdoor est.),2.2
619,Senior Scientist - Biostatistician,Other Scientist,Reynolds American,Winston-Salem, NC,5001 - 10000,Company - Private,Consumer Products Manufacturing,Manufacturing,65,96,80.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$65K-$96K (Glassdoor est.),3.1
620,Research Scientist / Principal Research Scientist - Multiphysical Systems,Other Scientist,Mitsubishi Electric Research Labs,Cambridge, MA,51 - 200,Subsidiary or Business Segment,Research & Development,Business Services,115,220,167.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$115K-$220K (Glassdoor est.),4.6
621,"Research Scientist, Machine Learning Department",Machine Learning Engineer,Software Engineering Institute,Pittsburgh, PA,501 - 1000,College / University,Colleges & Universities,Education,71,144,107.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,$71K-$144K (Glassdoor est.),2.6
622,Foundational Community Supports Data Analyst,Data Analyst,DESC,Seattle, WA,501 - 1000,Nonprofit Organization,Social Assistance,Non-Profit,32,57,44.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$32K-$57K (Glassdoor est.),3.4
623,"Senior Health Data Analyst, Star Ratings",Data Analyst,Johns Hopkins Health Care,Glen Burnie, MD,1001 - 5000,Company - Private,Health Care Services & Hospitals,Health Care,79,136,107.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$79K-$136K (Glassdoor est.),3.3
624,Sr. Data Analyst,Data Analyst,Community Behavioral Health,Philadelphia, PA,201 - 500,Company - Private,Health Care Services & Hospitals,Health Care,50,89,69.5,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,$50K-$89K (Glassdoor est.),3.7
625,Quality Control Scientist III- Analytical Development,Other Scientist,Advanced BioScience Laboratories,Rockville, MD,201 - 500,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,48,113,80.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$48K-$113K (Glassdoor est.),2.7
626,"Clinical Scientist, Clinical Development",Other Scientist,FORMA THERAPEUTICS,Watertown, MA,51 - 200,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,56,97,76.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$27-$47 Per Hour(Glassdoor est.),3.8
627,Software Engineer Staff Scientist: Human Language Technologies,Other Scientist,Raytheon,Cambridge, MD,10000+,Company - Public,Aerospace & Defense,Aerospace & Defense,74,124,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$74K-$124K (Glassdoor est.),3.7
